query,rank,score,label,bucket
体育赛事结果_34,6,0.39981685308769765,1,news
体育赛事结果_34,7,0.37778810127765927,1,news
体育赛事结果_34,8,0.3127408331325845,2,news
体育赛事结果_34,9,0.28990347123448135,1,news
体育赛事结果_34,10,0.24895697264866548,1,news
体育赛事结果_34,11,0.191746564623168,0,news
体育赛事结果_34,12,0.17381931240172274,0,news
体育赛事结果_34,13,0.13405890413560784,1,news
体育赛事结果_34,14,0.0016391037972472294,0,news
体育赛事结果_34,15,0.0,0,news
智能手机推荐_35,1,0.9803645311412036,4,ecommerce
智能手机推荐_35,2,0.8577080364691267,3,ecommerce
智能手机推荐_35,3,0.7964546344964986,4,ecommerce
智能手机推荐_35,4,0.723728462977006,4,ecommerce
智能手机推荐_35,5,0.5056265751047634,4,ecommerce
智能手机推荐_35,6,0.48767646831083705,2,ecommerce
智能手机推荐_35,7,0.4109879300611833,2,ecommerce
智能手机推荐_35,8,0.31056001937334354,3,ecommerce
智能手机推荐_35,9,0.2036874942428276,0,ecommerce
智能手机推荐_35,10,0.2005011085984178,1,ecommerce
智能手机推荐_35,11,0.16206530336158542,1,ecommerce
智能手机推荐_35,12,0.16134007621411936,0,ecommerce
智能手机推荐_35,13,0.1174101066429035,0,ecommerce
智能手机推荐_35,14,0.09517533286858876,0,ecommerce
智能手机推荐_35,15,0.09006411459248068,0,ecommerce
个人理财建议_36,1,0.8813621978702626,3,finance
个人理财建议_36,2,0.8784783767655758,4,finance
个人理财建议_36,3,0.8221969876717978,3,finance
个人理财建议_36,4,0.6036877865620212,2,finance
个人理财建议_36,5,0.4897393270343978,0,finance
个人理财建议_36,6,0.4779466278062917,2,finance
个人理财建议_36,7,0.4762985470677046,0,finance
个人理财建议_36,8,0.4457798561833212,1,finance
个人理财建议_36,9,0.251596448656475,0,finance
个人理财建议_36,10,0.1953738046064689,1,finance
个人理财建议_36,11,0.1654483010780081,0,finance
个人理财建议_36,12,0.14784169569726102,0,finance
个人理财建议_36,13,0.14773562677238777,0,finance
个人理财建议_36,14,0.12836994089316295,0,finance
个人理财建议_36,15,0.0,0,finance
时尚服装搭配_37,1,0.8995139786876334,4,ecommerce
时尚服装搭配_37,2,0.8634286232193389,4,ecommerce
时尚服装搭配_37,3,0.6492032595962265,2,ecommerce
时尚服装搭配_37,4,0.5730253293763291,2,ecommerce
时尚服装搭配_37,5,0.4667822524282572,0,ecommerce
时尚服装搭配_37,6,0.4482422276940347,2,ecommerce
时尚服装搭配_37,7,0.34424759836707775,2,ecommerce
时尚服装搭配_37,8,0.2846273713476126,0,ecommerce
时尚服装搭配_37,9,0.20436810959056725,0,ecommerce
时尚服装搭配_37,10,0.17500944002304267,0,ecommerce
时尚服装搭配_37,11,0.1510315888868887,0,ecommerce
时尚服装搭配_37,12,0.07714757830987265,0,ecommerce
时尚服装搭配_37,13,0.0021351088225328996,0,ecommerce
时尚服装搭配_37,14,0.0,0,ecommerce
时尚服装搭配_37,15,0.0,0,ecommerce
高血压患者的饮食建议_38,1,1.0,4,medical
高血压患者的饮食建议_38,2,0.6324137262006374,2,medical
高血压患者的饮食建议_38,3,0.6181807119617485,3,medical
高血压患者的饮食建议_38,4,0.5880250076079346,3,medical
高血压患者的饮食建议_38,5,0.5701733087489482,0,medical
高血压患者的饮食建议_38,6,0.442529999089567,0,medical
高血压患者的饮食建议_38,7,0.43097776307153046,0,medical
高血压患者的饮食建议_38,8,0.35739970697065515,2,medical
高血压患者的饮食建议_38,9,0.30340989416648834,2,medical
高血压患者的饮食建议_38,10,0.2733446456277737,0,medical
高血压患者的饮食建议_38,11,0.2615180766685712,3,medical
高血压患者的饮食建议_38,12,0.2072703441019438,0,medical
高血压患者的饮食建议_38,13,0.19185014833846428,0,medical
高血压患者的饮食建议_38,14,0.19124176828892647,1,medical
高血压患者的饮食建议_38,15,0.0,0,medical
如何重置密码_39,1,0.7194236848312003,4,faq
如何重置密码_39,2,0.6207310532619685,2,faq
如何重置密码_39,3,0.5043753533916183,2,faq
如何重置密码_39,4,0.4626383762075096,2,faq
如何重置密码_39,5,0.3948200643902221,1,faq
如何重置密码_39,6,0.35471779628233235,2,faq
如何重置密码_39,7,0.31931395139375507,1,faq
如何重置密码_39,8,0.3140608716791081,3,faq
如何重置密码_39,9,0.2674644222501624,0,faq
如何重置密码_39,10,0.26581296677495825,0,faq
如何重置密码_39,11,0.19414390735059003,0,faq
如何重置密码_39,12,0.16090909589583338,0,faq
如何重置密码_39,13,0.10040175497317091,0,faq
如何重置密码_39,14,0.0,0,faq
如何重置密码_39,15,0.0,0,faq
个人理财建议_40,1,0.8464695710651378,4,finance
个人理财建议_40,2,0.7178054536355823,3,finance
个人理财建议_40,3,0.6943311662479721,2,finance
个人理财建议_40,4,0.6059918927798564,2,finance
个人理财建议_40,5,0.567335832487569,2,finance
个人理财建议_40,6,0.5421213179412261,4,finance
个人理财建议_40,7,0.4003503370397638,2,finance
个人理财建议_40,8,0.3123625895470741,1,finance
个人理财建议_40,9,0.1853628313194381,1,finance
个人理财建议_40,10,0.15993382430116623,0,finance
个人理财建议_40,11,0.14990578759855797,0,finance
个人理财建议_40,12,0.13769756549199336,1,finance
个人理财建议_40,13,0.1242755300165328,1,finance
个人理财建议_40,14,0.010610559450137558,0,finance
个人理财建议_40,15,0.0,0,finance
时尚服装搭配_41,1,0.959128177142217,4,ecommerce
时尚服装搭配_41,2,0.9040680156791152,4,ecommerce
时尚服装搭配_41,3,0.6829318790979482,3,ecommerce
时尚服装搭配_41,4,0.4442206105050157,2,ecommerce
时尚服装搭配_41,5,0.3721096495229345,2,ecommerce
时尚服装搭配_41,6,0.30267095828982576,3,ecommerce
时尚服装搭配_41,7,0.27502020487181467,0,ecommerce
时尚服装搭配_41,8,0.2515637053361077,1,ecommerce
时尚服装搭配_41,9,0.22580946512698596,1,ecommerce
时尚服装搭配_41,10,0.1690628443370481,1,ecommerce
时尚服装搭配_41,11,0.10823040076285803,0,ecommerce
时尚服装搭配_41,12,0.09234965324970301,0,ecommerce
时尚服装搭配_41,13,0.07091671569665317,0,ecommerce
时尚服装搭配_41,14,0.0,0,ecommerce
时尚服装搭配_41,15,0.0,0,ecommerce
个人理财建议_42,1,0.5324240316007848,4,finance
个人理财建议_42,2,0.5102137359491655,0,finance
个人理财建议_42,3,0.4408168775614939,2,finance
个人理财建议_42,4,0.36498355630445983,2,finance
个人理财建议_42,5,0.3215756686677778,1,finance
个人理财建议_42,6,0.29617445461167824,0,finance
个人理财建议_42,7,0.276602646141353,0,finance
个人理财建议_42,8,0.2542931061219742,0,finance
个人理财建议_42,9,0.20390143479672299,0,finance
个人理财建议_42,10,0.17287250100951718,1,finance
个人理财建议_42,11,0.147136658135385,0,finance
个人理财建议_42,12,0.11529293844763494,0,finance
个人理财建议_42,13,0.10842231020093818,1,finance
个人理财建议_42,14,0.0,0,finance
个人理财建议_42,15,0.0,0,finance
最新科技新闻_43,1,0.6321546829840804,3,news
最新科技新闻_43,2,0.5913595016375127,3,news
最新科技新闻_43,3,0.5777871740777925,3,news
最新科技新闻_43,4,0.5684725988593573,2,news
最新科技新闻_43,5,0.4977307514668386,1,news
最新科技新闻_43,6,0.43424514100579803,0,news
最新科技新闻_43,7,0.43051293582490474,1,news
最新科技新闻_43,8,0.4091587467340726,2,news
最新科技新闻_43,9,0.27467770805481895,0,news
最新科技新闻_43,10,0.270439240240536,0,news
最新科技新闻_43,11,0.2012282772890909,0,news
最新科技新闻_43,12,0.13617652992286175,0,news
最新科技新闻_43,13,0.005250202704073101,0,news
最新科技新闻_43,14,0.0,0,news
最新科技新闻_43,15,0.0,0,news
股票市场分析_44,1,1.0,4,finance
股票市场分析_44,2,0.6468303760363366,3,finance
股票市场分析_44,3,0.6004517648275314,2,finance
股票市场分析_44,4,0.5990131467427615,2,finance
股票市场分析_44,5,0.5215585119428391,0,finance
股票市场分析_44,6,0.2960701164227024,1,finance
股票市场分析_44,7,0.27170642363467445,0,finance
股票市场分析_44,8,0.2380343286354558,0,finance
股票市场分析_44,9,0.19088604861468914,0,finance
股票市场分析_44,10,0.1474976027619452,0,finance
股票市场分析_44,11,0.13274039952615332,0,finance
股票市场分析_44,12,0.07094843063728931,0,finance
股票市场分析_44,13,0.03910025454327831,0,finance
股票市场分析_44,14,0.0,0,finance
股票市场分析_44,15,0.0,0,finance
个人理财建议_45,1,1.0,4,finance
个人理财建议_45,2,0.8592821076057362,3,finance
个人理财建议_45,3,0.7864788377381828,4,finance
个人理财建议_45,4,0.6441656148048946,2,finance
个人理财建议_45,5,0.6395317558570512,2,finance
个人理财建议_45,6,0.5327924278595104,2,finance
个人理财建议_45,7,0.4405501739712082,0,finance
个人理财建议_45,8,0.4367256370993127,1,finance
个人理财建议_45,9,0.4153611840380356,1,finance
个人理财建议_45,10,0.22047348799772468,0,finance
个人理财建议_45,11,0.1908021409234971,0,finance
个人理财建议_45,12,0.18917906938517573,0,finance
个人理财建议_45,13,0.13960873791139797,1,finance
个人理财建议_45,14,0.11215874547367044,1,finance
个人理财建议_45,15,0.0,0,finance
股票市场分析_46,1,0.6891190775079676,2,finance
股票市场分析_46,2,0.5592483197932668,2,finance
股票市场分析_46,3,0.43839812900771835,0,finance
股票市场分析_46,4,0.43721929440704477,2,finance
股票市场分析_46,5,0.40982147998940455,1,finance
股票市场分析_46,6,0.3811007865296979,1,finance
股票市场分析_46,7,0.3392096618238585,1,finance
股票市场分析_46,8,0.2502783153069076,0,finance
股票市场分析_46,9,0.2427819474394132,1,finance
股票市场分析_46,10,0.19669741192616302,1,finance
股票市场分析_46,11,0.1580733153032194,0,finance
股票市场分析_46,12,0.12700157515673255,1,finance
股票市场分析_46,13,0.07475289490183173,0,finance
股票市场分析_46,14,0.011292854502099825,0,finance
股票市场分析_46,15,0.0,0,finance
时尚服装搭配_47,1,1.0,4,ecommerce
时尚服装搭配_47,2,0.7848569501633802,3,ecommerce
时尚服装搭配_47,3,0.5501562014847763,2,ecommerce
时尚服装搭配_47,4,0.5330774614953616,3,ecommerce
时尚服装搭配_47,5,0.47126074540315843,2,ecommerce
时尚服装搭配_47,6,0.3693170975290036,1,ecommerce
时尚服装搭配_47,7,0.349000906759829,1,ecommerce
时尚服装搭配_47,8,0.2947780632229343,0,ecommerce
时尚服装搭配_47,9,0.26414515269140726,1,ecommerce
时尚服装搭配_47,10,0.25932797932216106,1,ecommerce
时尚服装搭配_47,11,0.2542582997755478,0,ecommerce
时尚服装搭配_47,12,0.25159059451973365,1,ecommerce
时尚服装搭配_47,13,0.12786398898029958,0,ecommerce
时尚服装搭配_47,14,0.0,0,ecommerce
时尚服装搭配_47,15,0.0,0,ecommerce
如何申请退款_48,1,0.8263873943320255,3,faq
如何申请退款_48,2,0.6631077826258053,2,faq
如何申请退款_48,3,0.625414460263626,2,faq
如何申请退款_48,4,0.5981409212812778,2,faq
如何申请退款_48,5,0.5448067320503307,3,faq
如何申请退款_48,6,0.5176197581779726,3,faq
如何申请退款_48,7,0.46498096196349514,2,faq
如何申请退款_48,8,0.45305545179939455,1,faq
如何申请退款_48,9,0.44744008750671316,2,faq
如何申请退款_48,10,0.3603942309311662,1,faq
如何申请退款_48,11,0.3270403578249242,1,faq
如何申请退款_48,12,0.29186954937989545,3,faq
如何申请退款_48,13,0.24665602031052045,0,faq
如何申请退款_48,14,0.11125403851893315,1,faq
如何申请退款_48,15,0.06879885916712555,0,faq
感冒的症状有哪些_49,1,0.8595777041808126,3,medical
感冒的症状有哪些_49,2,0.8058454048072803,4,medical
感冒的症状有哪些_49,3,0.6370137558635578,2,medical
感冒的症状有哪些_49,4,0.6309776791810252,2,medical
感冒的症状有哪些_49,5,0.6011126607761307,2,medical
感冒的症状有哪些_49,6,0.555058776123587,4,medical
感冒的症状有哪些_49,7,0.4970663414336821,0,medical
感冒的症状有哪些_49,8,0.49596952276843836,1,medical
感冒的症状有哪些_49,9,0.36964764318414123,2,medical
感冒的症状有哪些_49,10,0.3537985975388617,1,medical
感冒的症状有哪些_49,11,0.32470203354220883,2,medical
感冒的症状有哪些_49,12,0.3048636478747234,1,medical
感冒的症状有哪些_49,13,0.21573911742881066,0,medical
感冒的症状有哪些_49,14,0.0,0,medical
感冒的症状有哪些_49,15,0.0,0,medical
股票市场分析_50,1,0.8906358205644602,3,finance
股票市场分析_50,2,0.752461632887489,4,finance
股票市场分析_50,3,0.6117315137176603,2,finance
股票市场分析_50,4,0.5766281432516493,2,finance
股票市场分析_50,5,0.4966929231545497,0,finance
股票市场分析_50,6,0.4838293562091707,4,finance
股票市场分析_50,7,0.4336267576164985,0,finance
股票市场分析_50,8,0.34965355369602114,1,finance
股票市场分析_50,9,0.29570264123905077,0,finance
股票市场分析_50,10,0.2849684599371093,0,finance
股票市场分析_50,11,0.26596055410488867,1,finance
股票市场分析_50,12,0.2569460242743682,0,finance
股票市场分析_50,13,0.21309857236932445,1,finance
股票市场分析_50,14,0.1229470937069328,0,finance
股票市场分析_50,15,0.08918993940906411,0,finance
感冒的症状有哪些_51,1,0.871475926144079,4,medical
感冒的症状有哪些_51,2,0.6141101800578613,2,medical
感冒的症状有哪些_51,3,0.5989416354628648,2,medical
感冒的症状有哪些_51,4,0.5884419404007577,3,medical
感冒的症状有哪些_51,5,0.5445086128342165,4,medical
感冒的症状有哪些_51,6,0.5217091885805485,2,medical
感冒的症状有哪些_51,7,0.5184761535664775,2,medical
感冒的症状有哪些_51,8,0.3920583809476643,2,medical
感冒的症状有哪些_51,9,0.31019375820473494,2,medical
感冒的症状有哪些_51,10,0.2967848373675229,0,medical
感冒的症状有哪些_51,11,0.2528278841957539,1,medical
感冒的症状有哪些_51,12,0.22198778171800013,0,medical
感冒的症状有哪些_51,13,0.1977263504412986,1,medical
感冒的症状有哪些_51,14,0.008198868337157661,0,medical
感冒的症状有哪些_51,15,0.0,0,medical
如何重置密码_52,1,0.8576945021263398,4,faq
如何重置密码_52,2,0.8270284628251086,3,faq
如何重置密码_52,3,0.7982209547460206,4,faq
如何重置密码_52,4,0.711814844036931,3,faq
如何重置密码_52,5,0.675199610091821,2,faq
如何重置密码_52,6,0.6298488192007106,2,faq
如何重置密码_52,7,0.5235649186743969,0,faq
如何重置密码_52,8,0.471514697922885,1,faq
如何重置密码_52,9,0.4475301989336967,0,faq
如何重置密码_52,10,0.434098143389568,0,faq
如何重置密码_52,11,0.4109219256859736,1,faq
如何重置密码_52,12,0.2330306905033562,0,faq
如何重置密码_52,13,0.21215384103386067,0,faq
如何重置密码_52,14,0.15988636599051972,0,faq
如何重置密码_52,15,0.0,0,faq
政治新闻摘要_53,1,0.9057832420516891,4,news
政治新闻摘要_53,2,0.7554921223497962,4,news
政治新闻摘要_53,3,0.5330035077445963,3,news
政治新闻摘要_53,4,0.5118360017416627,0,news
政治新闻摘要_53,5,0.40020131241530976,0,news
政治新闻摘要_53,6,0.3411737206887379,1,news
政治新闻摘要_53,7,0.29169449391623087,1,news
政治新闻摘要_53,8,0.2879782119599469,0,news
政治新闻摘要_53,9,0.253998551546365,1,news
政治新闻摘要_53,10,0.18609625589237128,1,news
政治新闻摘要_53,11,0.15380359037832803,1,news
政治新闻摘要_53,12,0.15226352901276105,1,news
政治新闻摘要_53,13,0.13400927174847058,0,news
政治新闻摘要_53,14,0.006822687122024981,0,news
政治新闻摘要_53,15,0.0,0,news
如何重置密码_54,1,0.8853001080446394,4,faq
如何重置密码_54,2,0.8492750575532104,4,faq
如何重置密码_54,3,0.7437662361860982,3,faq
如何重置密码_54,4,0.49101513073664077,2,faq
如何重置密码_54,5,0.4813366856899082,2,faq
如何重置密码_54,6,0.38079732639156905,1,faq
如何重置密码_54,7,0.3443673149720482,1,faq
如何重置密码_54,8,0.337671620718306,1,faq
如何重置密码_54,9,0.28037476059716915,0,faq
如何重置密码_54,10,0.13462665501709487,1,faq
如何重置密码_54,11,0.07887305446482382,0,faq
如何重置密码_54,12,0.03467475587721136,0,faq
如何重置密码_54,13,0.0,0,faq
如何重置密码_54,14,0.0,0,faq
如何重置密码_54,15,0.0,0,faq
如何申请退款_55,1,0.6978975137587438,2,faq
如何申请退款_55,2,0.5112126729075058,0,faq
如何申请退款_55,3,0.40484026947278406,2,faq
如何申请退款_55,4,0.37267291135419234,1,faq
如何申请退款_55,5,0.2945426074543446,0,faq
如何申请退款_55,6,0.276469478342802,1,faq
如何申请退款_55,7,0.2549165973620557,1,faq
如何申请退款_55,8,0.2167351386518469,1,faq
如何申请退款_55,9,0.18506673447963323,1,faq
如何申请退款_55,10,0.16311666135076747,1,faq
如何申请退款_55,11,0.1336627782273286,1,faq
如何申请退款_55,12,0.015397461975392185,0,faq
如何申请退款_55,13,0.0,0,faq
如何申请退款_55,14,0.0,0,faq
如何申请退款_55,15,0.0,0,faq
政治新闻摘要_56,1,0.8922948433969644,4,news
政治新闻摘要_56,2,0.8705479570392213,4,news
政治新闻摘要_56,3,0.7680401703833575,3,news
政治新闻摘要_56,4,0.5461231800660418,4,news
政治新闻摘要_56,5,0.5077594582350569,0,news
政治新闻摘要_56,6,0.4484916636215355,0,news
政治新闻摘要_56,7,0.36046870724757296,2,news
政治新闻摘要_56,8,0.26956532276359957,1,news
政治新闻摘要_56,9,0.2531536267335054,1,news
政治新闻摘要_56,10,0.23892322949710967,0,news
政治新闻摘要_56,11,0.04086368604225771,0,news
政治新闻摘要_56,12,0.031189825447513225,0,news
政治新闻摘要_56,13,0.0,0,news
政治新闻摘要_56,14,0.0,0,news
政治新闻摘要_56,15,0.0,0,news
理财产品推荐_57,1,0.8144188573901978,4,finance
理财产品推荐_57,2,0.5739595606057732,3,finance
理财产品推荐_57,3,0.4861749721082202,1,finance
理财产品推荐_57,4,0.464254634537699,0,finance
理财产品推荐_57,5,0.40782909195831507,1,finance
理财产品推荐_57,6,0.3658611656824634,1,finance
理财产品推荐_57,7,0.3572705024817597,1,finance
理财产品推荐_57,8,0.3436943082062771,2,finance
理财产品推荐_57,9,0.3363417704055388,2,finance
理财产品推荐_57,10,0.31729540587627236,1,finance
理财产品推荐_57,11,0.2540808553197542,1,finance
理财产品推荐_57,12,0.11189860096466064,1,finance
理财产品推荐_57,13,0.10045057341002112,1,finance
理财产品推荐_57,14,0.09174126729706972,0,finance
理财产品推荐_57,15,0.0,0,finance
如何申请退款_58,1,1.0,4,faq
如何申请退款_58,2,0.5412811146428175,2,faq
如何申请退款_58,3,0.5360483277350397,3,faq
如何申请退款_58,4,0.4312742963804034,1,faq
如何申请退款_58,5,0.4209722349251127,2,faq
如何申请退款_58,6,0.34599614730940914,1,faq
如何申请退款_58,7,0.3326185195986951,1,faq
如何申请退款_58,8,0.32376131923398715,2,faq
如何申请退款_58,9,0.30779797285667204,1,faq
如何申请退款_58,10,0.29093443308967515,0,faq
如何申请退款_58,11,0.17362311292428606,1,faq
如何申请退款_58,12,0.13891807724058033,0,faq
如何申请退款_58,13,0.09043308413201309,0,faq
如何申请退款_58,14,0.0,0,faq
如何申请退款_58,15,0.0,0,faq
治疗糖尿病的方法_59,1,1.0,4,medical
治疗糖尿病的方法_59,2,0.9970498284909526,4,medical
治疗糖尿病的方法_59,3,0.8850415684507602,4,medical
治疗糖尿病的方法_59,4,0.8097479707850971,4,medical
治疗糖尿病的方法_59,5,0.6210448522490813,2,medical
治疗糖尿病的方法_59,6,0.5873791921313907,2,medical
治疗糖尿病的方法_59,7,0.575418916421491,2,medical
治疗糖尿病的方法_59,8,0.4441829426690814,0,medical
治疗糖尿病的方法_59,9,0.2900269959607593,1,medical
治疗糖尿病的方法_59,10,0.2417548817916852,1,medical
治疗糖尿病的方法_59,11,0.21468903682607293,1,medical
治疗糖尿病的方法_59,12,0.10490968587231339,0,medical
治疗糖尿病的方法_59,13,0.07928577362486955,0,medical
治疗糖尿病的方法_59,14,0.06605493372722188,0,medical
治疗糖尿病的方法_59,15,0.011992045408600077,0,medical
理财产品推荐_60,1,0.8987588326005513,3,finance
理财产品推荐_60,2,0.7584189670755814,4,finance
理财产品推荐_60,3,0.7442225780416138,4,finance
理财产品推荐_60,4,0.614737708345342,2,finance
理财产品推荐_60,5,0.6043370102328214,3,finance
理财产品推荐_60,6,0.5507043930146729,0,finance
理财产品推荐_60,7,0.5083580065722864,2,finance
理财产品推荐_60,8,0.48956078283367865,2,finance
理财产品推荐_60,9,0.4716952756071905,0,finance
理财产品推荐_60,10,0.2660609205646558,0,finance
理财产品推荐_60,11,0.2542275773006569,0,finance
理财产品推荐_60,12,0.22252379565381245,0,finance
理财产品推荐_60,13,0.1926187500522543,0,finance
理财产品推荐_60,14,0.0508419630239314,0,finance
理财产品推荐_60,15,0.0,0,finance
最新科技新闻_61,1,0.6944343114238276,3,news
最新科技新闻_61,2,0.6816382567922576,3,news
最新科技新闻_61,3,0.6546177219566367,2,news
最新科技新闻_61,4,0.62297587964749,2,news
最新科技新闻_61,5,0.5912124990157857,0,news
最新科技新闻_61,6,0.42084181695048806,1,news
最新科技新闻_61,7,0.2994665193128375,0,news
最新科技新闻_61,8,0.2786157354266965,1,news
最新科技新闻_61,9,0.27611150704963067,1,news
最新科技新闻_61,10,0.27136081001659873,1,news
最新科技新闻_61,11,0.2685524154110658,0,news
最新科技新闻_61,12,0.26054558756275226,0,news
最新科技新闻_61,13,0.2588667376544672,0,news
最新科技新闻_61,14,0.1981176930180994,1,news
最新科技新闻_61,15,0.1803087360238401,1,news
智能手机推荐_62,1,1.0,4,ecommerce
智能手机推荐_62,2,0.8122346352173744,3,ecommerce
智能手机推荐_62,3,0.7732458574980088,4,ecommerce
智能手机推荐_62,4,0.6232314073461522,2,ecommerce
智能手机推荐_62,5,0.5969762240813693,2,ecommerce
智能手机推荐_62,6,0.5954032248714822,3,ecommerce
智能手机推荐_62,7,0.45099802739651323,1,ecommerce
智能手机推荐_62,8,0.4258747860726039,2,ecommerce
智能手机推荐_62,9,0.4042182053483343,2,ecommerce
智能手机推荐_62,10,0.21325833111215575,1,ecommerce
智能手机推荐_62,11,0.14066870980871882,1,ecommerce
智能手机推荐_62,12,0.09877466544431932,0,ecommerce
智能手机推荐_62,13,0.008686619967482698,0,ecommerce
智能手机推荐_62,14,0.0,0,ecommerce
智能手机推荐_62,15,0.0,0,ecommerce
体育赛事结果_63,1,1.0,4,news
体育赛事结果_63,2,1.0,4,news
体育赛事结果_63,3,1.0,4,news
体育赛事结果_63,4,0.8679556850309212,3,news
体育赛事结果_63,5,0.7309360610244323,4,news
体育赛事结果_63,6,0.7019764291732574,4,news
体育赛事结果_63,7,0.5617438509431233,4,news
体育赛事结果_63,8,0.505760882738318,0,news
体育赛事结果_63,9,0.4989429340331508,0,news
体育赛事结果_63,10,0.4232387584397109,1,news
体育赛事结果_63,11,0.419797161364614,2,news
体育赛事结果_63,12,0.34857938289499396,1,news
体育赛事结果_63,13,0.3092129887227737,2,news
体育赛事结果_63,14,0.01881364227614521,0,news
体育赛事结果_63,15,0.0,0,news
理财产品推荐_64,1,0.656556914760813,3,finance
理财产品推荐_64,2,0.49446641294057236,1,finance
理财产品推荐_64,3,0.446384295569546,1,finance
理财产品推荐_64,4,0.4290964579608648,0,finance
理财产品推荐_64,5,0.4130073190814226,2,finance
理财产品推荐_64,6,0.3578435093430282,2,finance
理财产品推荐_64,7,0.26382691802713765,1,finance
理财产品推荐_64,8,0.16385455913171684,0,finance
理财产品推荐_64,9,0.14748999835293236,0,finance
理财产品推荐_64,10,0.09905357155808009,0,finance
理财产品推荐_64,11,0.044408098030044973,0,finance
理财产品推荐_64,12,0.02784425222975101,0,finance
理财产品推荐_64,13,0.012260877413991261,0,finance
理财产品推荐_64,14,0.0,0,finance
理财产品推荐_64,15,0.0,0,finance
感冒的症状有哪些_65,1,0.827829409906451,3,medical
感冒的症状有哪些_65,2,0.6998185343999432,2,medical
感冒的症状有哪些_65,3,0.6871074077246733,2,medical
感冒的症状有哪些_65,4,0.5142021566794722,2,medical
感冒的症状有哪些_65,5,0.4691420133263739,1,medical
感冒的症状有哪些_65,6,0.29504206921904685,0,medical
感冒的症状有哪些_65,7,0.2883813413637095,0,medical
感冒的症状有哪些_65,8,0.2374412094625157,0,medical
感冒的症状有哪些_65,9,0.1351703333569342,0,medical
感冒的症状有哪些_65,10,0.13090434394194359,0,medical
感冒的症状有哪些_65,11,0.11538183144249017,1,medical
感冒的症状有哪些_65,12,0.1108216505748042,1,medical
感冒的症状有哪些_65,13,0.07237730620852245,0,medical
感冒的症状有哪些_65,14,0.0,0,medical
感冒的症状有哪些_65,15,0.0,0,medical
高血压患者的饮食建议_66,1,0.8532149416290533,4,medical
高血压患者的饮食建议_66,2,0.7444970813454194,4,medical
高血压患者的饮食建议_66,3,0.742609767860715,4,medical
高血压患者的饮食建议_66,4,0.741567533975315,4,medical
高血压患者的饮食建议_66,5,0.6930654097109723,3,medical
高血压患者的饮食建议_66,6,0.5297682088195881,2,medical
高血压患者的饮食建议_66,7,0.4487908073580708,1,medical
高血压患者的饮食建议_66,8,0.3576151433673753,2,medical
高血压患者的饮食建议_66,9,0.29278742987759265,0,medical
高血压患者的饮食建议_66,10,0.24435517018717726,1,medical
高血压患者的饮食建议_66,11,0.23782003604847435,1,medical
高血压患者的饮食建议_66,12,0.21451583926764908,0,medical
高血压患者的饮食建议_66,13,0.1765673512719803,1,medical
高血压患者的饮食建议_66,14,0.09410076124677264,0,medical
高血压患者的饮食建议_66,15,0.03528998346874648,0,medical
感冒的症状有哪些_67,1,0.7780205957307647,4,medical
感冒的症状有哪些_67,2,0.766674201996703,4,medical
感冒的症状有哪些_67,3,0.7346882927723263,4,medical
感冒的症状有哪些_67,4,0.6505462947062289,2,medical
感冒的症状有哪些_67,5,0.501626221519226,2,medical
感冒的症状有哪些_67,6,0.4767814920372689,1,medical
感冒的症状有哪些_67,7,0.37856467630744745,1,medical
感冒的症状有哪些_67,8,0.37490529242870513,2,medical
感冒的症状有哪些_67,9,0.31556538500742265,3,medical
感冒的症状有哪些_67,10,0.2948045104019573,0,medical
感冒的症状有哪些_67,11,0.17610849757126354,1,medical
感冒的症状有哪些_67,12,0.12518704767752228,0,medical
感冒的症状有哪些_67,13,0.03404802655183148,0,medical
