query,rank,score,label,bucket
感冒的症状有哪些_67,14,0.01731472370358418,0,medical
感冒的症状有哪些_67,15,0.0,0,medical
理财产品推荐_68,1,1.0,4,finance
理财产品推荐_68,2,1.0,4,finance
理财产品推荐_68,3,0.704470247605629,3,finance
理财产品推荐_68,4,0.6606507537471119,2,finance
理财产品推荐_68,5,0.5718988262014107,2,finance
理财产品推荐_68,6,0.55201114946301,3,finance
理财产品推荐_68,7,0.5412022555271067,2,finance
理财产品推荐_68,8,0.5202252595128162,0,finance
理财产品推荐_68,9,0.3041061941276192,3,finance
理财产品推荐_68,10,0.2742858978760015,1,finance
理财产品推荐_68,11,0.263012958980275,1,finance
理财产品推荐_68,12,0.2104642327403737,0,finance
理财产品推荐_68,13,0.07362172545316745,0,finance
理财产品推荐_68,14,0.019179873851816076,0,finance
理财产品推荐_68,15,0.0,0,finance
时尚服装搭配_69,1,0.8340117770600307,4,ecommerce
时尚服装搭配_69,2,0.7877445888280818,4,ecommerce
时尚服装搭配_69,3,0.7370858107079454,4,ecommerce
时尚服装搭配_69,4,0.4958467294781464,2,ecommerce
时尚服装搭配_69,5,0.4745145531288722,1,ecommerce
时尚服装搭配_69,6,0.4606665166123182,1,ecommerce
时尚服装搭配_69,7,0.4018240535070825,2,ecommerce
时尚服装搭配_69,8,0.3908863668258087,1,ecommerce
时尚服装搭配_69,9,0.388956608309342,2,ecommerce
时尚服装搭配_69,10,0.35700981549720867,1,ecommerce
时尚服装搭配_69,11,0.3249507859789742,2,ecommerce
时尚服装搭配_69,12,0.29323756921624755,1,ecommerce
时尚服装搭配_69,13,0.2823872117625137,1,ecommerce
时尚服装搭配_69,14,0.006582666563202638,0,ecommerce
时尚服装搭配_69,15,0.0,0,ecommerce
个人理财建议_70,1,0.6451996680837828,2,finance
个人理财建议_70,2,0.6311816692487247,3,finance
个人理财建议_70,3,0.6216576631979048,3,finance
个人理财建议_70,4,0.5500721945897378,3,finance
个人理财建议_70,5,0.4864783196959047,2,finance
个人理财建议_70,6,0.48191648228517214,0,finance
个人理财建议_70,7,0.32626338142956174,1,finance
个人理财建议_70,8,0.32598961314563024,1,finance
个人理财建议_70,9,0.3004369658900007,1,finance
个人理财建议_70,10,0.2890573013254517,1,finance
个人理财建议_70,11,0.24977333881918243,0,finance
个人理财建议_70,12,0.2324620641206005,1,finance
个人理财建议_70,13,0.16131715694988027,0,finance
个人理财建议_70,14,0.13707062968751613,0,finance
个人理财建议_70,15,0.0,0,finance
政治新闻摘要_71,1,0.630256312740885,3,news
政治新闻摘要_71,2,0.4956692296771947,1,news
政治新闻摘要_71,3,0.4386197359864905,0,news
政治新闻摘要_71,4,0.43070966710013747,2,news
政治新闻摘要_71,5,0.3352525240398391,2,news
政治新闻摘要_71,6,0.32061267628199464,3,news
政治新闻摘要_71,7,0.3079940741731071,2,news
政治新闻摘要_71,8,0.24670329211750708,3,news
政治新闻摘要_71,9,0.22702879492153868,0,news
政治新闻摘要_71,10,0.19204869808813155,0,news
政治新闻摘要_71,11,0.1509270942321402,0,news
政治新闻摘要_71,12,0.14764213463509654,0,news
政治新闻摘要_71,13,0.10863420430048565,1,news
政治新闻摘要_71,14,0.08749705931669421,0,news
政治新闻摘要_71,15,0.08107116765878969,0,news
股票市场分析_72,1,0.7483335535083389,3,finance
股票市场分析_72,2,0.7037435278124606,4,finance
股票市场分析_72,3,0.6012611817677385,2,finance
股票市场分析_72,4,0.5702001699666468,2,finance
股票市场分析_72,5,0.47914599728407686,2,finance
股票市场分析_72,6,0.38891486164685546,2,finance
股票市场分析_72,7,0.3440571820196977,1,finance
股票市场分析_72,8,0.30006126433212466,2,finance
股票市场分析_72,9,0.20782097344942901,1,finance
股票市场分析_72,10,0.2071928453268499,1,finance
股票市场分析_72,11,0.17772340973878878,0,finance
股票市场分析_72,12,0.15799167064704406,1,finance
股票市场分析_72,13,0.14216094895529968,1,finance
股票市场分析_72,14,0.09737512191227826,0,finance
股票市场分析_72,15,0.0,0,finance
最新科技新闻_73,1,0.9189527070987336,4,news
最新科技新闻_73,2,0.6768150932102983,2,news
最新科技新闻_73,3,0.5834101901869039,3,news
最新科技新闻_73,4,0.519466959669263,0,news
最新科技新闻_73,5,0.5179108872326399,3,news
最新科技新闻_73,6,0.4678466714060717,2,news
最新科技新闻_73,7,0.4631931768756037,0,news
最新科技新闻_73,8,0.43271701819214137,4,news
最新科技新闻_73,9,0.4300403040653723,2,news
最新科技新闻_73,10,0.39487216647233403,2,news
最新科技新闻_73,11,0.3343602249074851,1,news
最新科技新闻_73,12,0.2051568708083636,1,news
最新科技新闻_73,13,0.18604214007707734,0,news
最新科技新闻_73,14,0.14938514618147514,1,news
最新科技新闻_73,15,0.12667319399260948,0,news
股票市场分析_74,1,1.0,4,finance
股票市场分析_74,2,0.8766339662844419,4,finance
股票市场分析_74,3,0.8536196336123041,4,finance
股票市场分析_74,4,0.7601729859226276,3,finance
股票市场分析_74,5,0.6932860830837595,2,finance
股票市场分析_74,6,0.4287460943143035,2,finance
股票市场分析_74,7,0.4218538772000889,1,finance
股票市场分析_74,8,0.3773926927280684,1,finance
股票市场分析_74,9,0.3358623078705986,1,finance
股票市场分析_74,10,0.24307608884252424,1,finance
股票市场分析_74,11,0.2397192304078977,0,finance
股票市场分析_74,12,0.2314152246434584,0,finance
股票市场分析_74,13,0.15063129108671391,1,finance
股票市场分析_74,14,0.0,0,finance
股票市场分析_74,15,0.0,0,finance
如何申请退款_75,1,0.8624944031362214,3,faq
如何申请退款_75,2,0.7510913551323006,3,faq
如何申请退款_75,3,0.7462669410904547,3,faq
如何申请退款_75,4,0.7281517337700916,3,faq
如何申请退款_75,5,0.6556164693519373,2,faq
如何申请退款_75,6,0.569664944622407,3,faq
如何申请退款_75,7,0.4838556980672193,1,faq
如何申请退款_75,8,0.3921236701548384,2,faq
如何申请退款_75,9,0.3052691133985157,1,faq
如何申请退款_75,10,0.28792018404770126,0,faq
如何申请退款_75,11,0.2606526062041514,1,faq
如何申请退款_75,12,0.12513174806470104,0,faq
如何申请退款_75,13,0.058274139304862305,0,faq
如何申请退款_75,14,0.0,0,faq
如何申请退款_75,15,0.0,0,faq
高血压患者的饮食建议_76,1,0.8511812325300061,4,medical
高血压患者的饮食建议_76,2,0.8236420490733777,4,medical
高血压患者的饮食建议_76,3,0.7880620750409175,3,medical
高血压患者的饮食建议_76,4,0.7835550807556163,4,medical
高血压患者的饮食建议_76,5,0.6167630460254132,2,medical
高血压患者的饮食建议_76,6,0.5985499077345661,2,medical
高血压患者的饮食建议_76,7,0.5662021570705207,2,medical
高血压患者的饮食建议_76,8,0.49930772075467955,0,medical
高血压患者的饮食建议_76,9,0.4750933592905864,0,medical
高血压患者的饮食建议_76,10,0.42489033911013724,1,medical
高血压患者的饮食建议_76,11,0.31540550100869486,2,medical
高血压患者的饮食建议_76,12,0.3076857109564508,1,medical
高血压患者的饮食建议_76,13,0.2640657245649887,1,medical
高血压患者的饮食建议_76,14,0.15430848298808833,0,medical
高血压患者的饮食建议_76,15,0.005253686382140493,0,medical
最新科技新闻_77,1,0.72409445362807,4,news
最新科技新闻_77,2,0.633736504695092,2,news
最新科技新闻_77,3,0.4829516650339135,0,news
最新科技新闻_77,4,0.47075716951914454,2,news
最新科技新闻_77,5,0.3774244434656907,1,news
最新科技新闻_77,6,0.36999848111511985,2,news
最新科技新闻_77,7,0.23816304946580566,0,news
最新科技新闻_77,8,0.22622907357337704,0,news
最新科技新闻_77,9,0.2242287283057968,0,news
最新科技新闻_77,10,0.18802354734589452,0,news
最新科技新闻_77,11,0.1824428991651742,1,news
最新科技新闻_77,12,0.07202343929663094,0,news
最新科技新闻_77,13,0.05821319662315336,0,news
最新科技新闻_77,14,0.0,0,news
最新科技新闻_77,15,0.0,0,news
厨房电器选购指南_78,1,1.0,4,ecommerce
厨房电器选购指南_78,2,0.8551732844962172,4,ecommerce
厨房电器选购指南_78,3,0.7662416212208234,3,ecommerce
厨房电器选购指南_78,4,0.544998464737516,0,ecommerce
厨房电器选购指南_78,5,0.46223945706889336,1,ecommerce
厨房电器选购指南_78,6,0.4148773799909287,1,ecommerce
厨房电器选购指南_78,7,0.3115691851668524,2,ecommerce
厨房电器选购指南_78,8,0.30840724175990747,1,ecommerce
厨房电器选购指南_78,9,0.2267038160016705,1,ecommerce
厨房电器选购指南_78,10,0.20839320174690257,1,ecommerce
厨房电器选购指南_78,11,0.17706771403527255,1,ecommerce
厨房电器选购指南_78,12,0.12592656367736815,0,ecommerce
厨房电器选购指南_78,13,0.032693865282363704,0,ecommerce
厨房电器选购指南_78,14,5.192524514190111e-05,0,ecommerce
厨房电器选购指南_78,15,0.0,0,ecommerce
厨房电器选购指南_79,1,0.6698314817002226,2,ecommerce
厨房电器选购指南_79,2,0.6033626880931253,3,ecommerce
厨房电器选购指南_79,3,0.5727213044727464,0,ecommerce
厨房电器选购指南_79,4,0.510482120606731,2,ecommerce
厨房电器选购指南_79,5,0.3875346127860725,2,ecommerce
厨房电器选购指南_79,6,0.372447437814058,2,ecommerce
厨房电器选购指南_79,7,0.26518764263724215,1,ecommerce
厨房电器选购指南_79,8,0.23069103837969016,0,ecommerce
厨房电器选购指南_79,9,0.18882299076377204,0,ecommerce
厨房电器选购指南_79,10,0.18045678567411708,0,ecommerce
厨房电器选购指南_79,11,0.1635753326600987,1,ecommerce
厨房电器选购指南_79,12,0.08643753607306734,0,ecommerce
厨房电器选购指南_79,13,0.04988834749684154,0,ecommerce
厨房电器选购指南_79,14,0.0,0,ecommerce
厨房电器选购指南_79,15,0.0,0,ecommerce
高血压患者的饮食建议_80,1,1.0,4,medical
高血压患者的饮食建议_80,2,0.9262622216749732,4,medical
高血压患者的饮食建议_80,3,0.6942303289192746,3,medical
高血压患者的饮食建议_80,4,0.5052809257522365,0,medical
高血压患者的饮食建议_80,5,0.4979485759644297,4,medical
高血压患者的饮食建议_80,6,0.49366605739922936,4,medical
高血压患者的饮食建议_80,7,0.44756671246095425,0,medical
高血压患者的饮食建议_80,8,0.4306860937766985,1,medical
高血压患者的饮食建议_80,9,0.3072554880285236,1,medical
高血压患者的饮食建议_80,10,0.292960127126927,0,medical
高血压患者的饮食建议_80,11,0.27138822581004507,1,medical
高血压患者的饮食建议_80,12,0.26448499416940474,0,medical
高血压患者的饮食建议_80,13,0.16067362475495037,0,medical
高血压患者的饮食建议_80,14,0.12071182176421372,0,medical
高血压患者的饮食建议_80,15,0.0,0,medical
感冒的症状有哪些_81,1,0.6166876661833618,2,medical
感冒的症状有哪些_81,2,0.5751768866347241,2,medical
感冒的症状有哪些_81,3,0.448863712361919,0,medical
感冒的症状有哪些_81,4,0.43451644216740454,1,medical
感冒的症状有哪些_81,5,0.3842915452850296,2,medical
感冒的症状有哪些_81,6,0.31869504186157793,1,medical
感冒的症状有哪些_81,7,0.2819374105263477,3,medical
感冒的症状有哪些_81,8,0.26310301605294983,0,medical
感冒的症状有哪些_81,9,0.2295391160148421,0,medical
感冒的症状有哪些_81,10,0.21998146999618276,0,medical
感冒的症状有哪些_81,11,0.19037830200446945,1,medical
感冒的症状有哪些_81,12,0.12423896166499665,0,medical
感冒的症状有哪些_81,13,0.1141702139384693,1,medical
感冒的症状有哪些_81,14,0.10240060585665847,1,medical
感冒的症状有哪些_81,15,0.0,0,medical
体育赛事结果_82,1,1.0,4,news
体育赛事结果_82,2,0.7411511096609871,4,news
体育赛事结果_82,3,0.6199545383046101,2,news
体育赛事结果_82,4,0.5788540999283842,2,news
体育赛事结果_82,5,0.47144308767897225,0,news
体育赛事结果_82,6,0.4446720172402064,1,news
体育赛事结果_82,7,0.3866421574205405,2,news
体育赛事结果_82,8,0.324891836338357,2,news
体育赛事结果_82,9,0.3183513010297844,1,news
体育赛事结果_82,10,0.30655874485102397,2,news
体育赛事结果_82,11,0.1464088118221012,0,news
体育赛事结果_82,12,0.09749869212195247,0,news
体育赛事结果_82,13,0.08884611435654186,0,news
体育赛事结果_82,14,0.07963396118070537,0,news
体育赛事结果_82,15,0.03996062351462776,0,news
最新科技新闻_83,1,0.7475424980043561,4,news
最新科技新闻_83,2,0.5983320597369375,3,news
最新科技新闻_83,3,0.4377062917402514,2,news
最新科技新闻_83,4,0.4359290963543889,0,news
最新科技新闻_83,5,0.37068762735344163,1,news
最新科技新闻_83,6,0.27223405563964376,3,news
最新科技新闻_83,7,0.24221215680820818,3,news
最新科技新闻_83,8,0.16293545145541097,1,news
最新科技新闻_83,9,0.15124997460075898,1,news
最新科技新闻_83,10,0.14969345788653188,1,news
最新科技新闻_83,11,0.14643939569918554,0,news
最新科技新闻_83,12,0.04587191135100305,0,news
最新科技新闻_83,13,0.0,0,news
最新科技新闻_83,14,0.0,0,news
最新科技新闻_83,15,0.0,0,news
体育赛事结果_84,1,1.0,4,news
体育赛事结果_84,2,0.795428807760263,4,news
体育赛事结果_84,3,0.5477766142517374,0,news
体育赛事结果_84,4,0.5265606888668708,2,news
体育赛事结果_84,5,0.5041387938407884,0,news
体育赛事结果_84,6,0.3950344832353122,2,news
体育赛事结果_84,7,0.374983873924851,1,news
体育赛事结果_84,8,0.2552322774314453,0,news
体育赛事结果_84,9,0.24809746210406644,0,news
体育赛事结果_84,10,0.10655651359693508,0,news
体育赛事结果_84,11,0.06452766694037321,0,news
体育赛事结果_84,12,0.05782061816817077,0,news
体育赛事结果_84,13,0.007921003793222609,0,news
体育赛事结果_84,14,0.0024531016996690858,0,news
体育赛事结果_84,15,0.0,0,news
感冒的症状有哪些_85,1,0.8895731121956645,4,medical
感冒的症状有哪些_85,2,0.5629562552995736,3,medical
感冒的症状有哪些_85,3,0.5158396878865014,0,medical
感冒的症状有哪些_85,4,0.500293739535488,0,medical
感冒的症状有哪些_85,5,0.4925123554724081,2,medical
感冒的症状有哪些_85,6,0.4784308010473303,1,medical
感冒的症状有哪些_85,7,0.3702351482719488,2,medical
感冒的症状有哪些_85,8,0.2692933203648469,0,medical
感冒的症状有哪些_85,9,0.26342247576086897,0,medical
感冒的症状有哪些_85,10,0.23585453476377247,0,medical
感冒的症状有哪些_85,11,0.21742957592150933,1,medical
感冒的症状有哪些_85,12,0.2061293044505304,1,medical
感冒的症状有哪些_85,13,0.2034236200400162,0,medical
感冒的症状有哪些_85,14,0.16396829688662257,1,medical
感冒的症状有哪些_85,15,0.043366628598747875,0,medical
时尚服装搭配_86,1,1.0,4,ecommerce
时尚服装搭配_86,2,0.9507132514747612,4,ecommerce
时尚服装搭配_86,3,0.9495776506294702,4,ecommerce
时尚服装搭配_86,4,0.8869806043796875,3,ecommerce
时尚服装搭配_86,5,0.8345070897961995,3,ecommerce
时尚服装搭配_86,6,0.6561265559988996,2,ecommerce
时尚服装搭配_86,7,0.558798867123883,2,ecommerce
时尚服装搭配_86,8,0.4987213399412299,2,ecommerce
时尚服装搭配_86,9,0.45597013135434,1,ecommerce
时尚服装搭配_86,10,0.4053667768909911,4,ecommerce
时尚服装搭配_86,11,0.32334665411101676,1,ecommerce
时尚服装搭配_86,12,0.29593922462250716,1,ecommerce
时尚服装搭配_86,13,0.089847119864324,0,ecommerce
时尚服装搭配_86,14,0.03250869760049305,0,ecommerce
时尚服装搭配_86,15,0.022505127460431845,0,ecommerce
时尚服装搭配_87,1,0.9644165549079462,4,ecommerce
时尚服装搭配_87,2,0.7356531412847238,4,ecommerce
时尚服装搭配_87,3,0.5510357510475623,2,ecommerce
时尚服装搭配_87,4,0.5196202337848314,3,ecommerce
时尚服装搭配_87,5,0.49614306666335156,2,ecommerce
时尚服装搭配_87,6,0.4604501953515646,1,ecommerce
时尚服装搭配_87,7,0.39045080860728476,1,ecommerce
时尚服装搭配_87,8,0.33122768594267804,2,ecommerce
时尚服装搭配_87,9,0.17922934015745964,0,ecommerce
时尚服装搭配_87,10,0.12728834885657297,1,ecommerce
时尚服装搭配_87,11,0.12374049261920902,0,ecommerce
时尚服装搭配_87,12,0.07518370677483235,0,ecommerce
时尚服装搭配_87,13,0.050598679335513985,0,ecommerce
时尚服装搭配_87,14,0.015333418253861364,0,ecommerce
时尚服装搭配_87,15,0.0,0,ecommerce
如何申请退款_88,1,0.914351117492548,4,faq
如何申请退款_88,2,0.8705159573037535,3,faq
如何申请退款_88,3,0.6979363793766036,2,faq
如何申请退款_88,4,0.6345666824437766,2,faq
如何申请退款_88,5,0.6003012355278167,2,faq
如何申请退款_88,6,0.49843099874970354,1,faq
如何申请退款_88,7,0.4323307175905772,0,faq
如何申请退款_88,8,0.35885271781931005,2,faq
如何申请退款_88,9,0.35625602169690584,1,faq
如何申请退款_88,10,0.29359160209975255,0,faq
如何申请退款_88,11,0.20418153011846363,1,faq
如何申请退款_88,12,0.1540719805732351,0,faq
如何申请退款_88,13,0.08119857292742946,0,faq
如何申请退款_88,14,0.0,0,faq
如何申请退款_88,15,0.0,0,faq
高血压患者的饮食建议_89,1,0.7959732825286987,4,medical
高血压患者的饮食建议_89,2,0.5997386422470136,2,medical
高血压患者的饮食建议_89,3,0.5559778498584838,0,medical
高血压患者的饮食建议_89,4,0.5297178206093291,4,medical
高血压患者的饮食建议_89,5,0.5277099890684821,2,medical
高血压患者的饮食建议_89,6,0.4684388238917649,2,medical
高血压患者的饮食建议_89,7,0.4532727804117861,2,medical
高血压患者的饮食建议_89,8,0.36241114952501846,1,medical
高血压患者的饮食建议_89,9,0.3531088627714536,1,medical
高血压患者的饮食建议_89,10,0.35227028216053075,2,medical
高血压患者的饮食建议_89,11,0.3170543803235934,3,medical
高血压患者的饮食建议_89,12,0.2456565788349606,1,medical
高血压患者的饮食建议_89,13,0.24005314964730085,1,medical
高血压患者的饮食建议_89,14,0.20690970227984434,1,medical
高血压患者的饮食建议_89,15,0.0,0,medical
体育赛事结果_90,1,0.7223208488120597,3,news
体育赛事结果_90,2,0.6552978652150133,2,news
体育赛事结果_90,3,0.6095220525147993,3,news
体育赛事结果_90,4,0.48877831637794644,2,news
体育赛事结果_90,5,0.4640226157352692,2,news
体育赛事结果_90,6,0.4487403401625002,1,news
体育赛事结果_90,7,0.4018822332127365,1,news
体育赛事结果_90,8,0.37299534837838866,1,news
体育赛事结果_90,9,0.23771703446306866,1,news
体育赛事结果_90,10,0.22611441758594011,0,news
体育赛事结果_90,11,0.21387923973086734,0,news
体育赛事结果_90,12,0.18956048917333498,0,news
体育赛事结果_90,13,0.14704865788150548,0,news
体育赛事结果_90,14,0.025465347828652757,0,news
体育赛事结果_90,15,0.0,0,news
个人理财建议_91,1,0.6937470306604244,3,finance
个人理财建议_91,2,0.6368234428040667,2,finance
个人理财建议_91,3,0.5878334080829783,0,finance
个人理财建议_91,4,0.5379894933213076,3,finance
个人理财建议_91,5,0.4998649244583062,2,finance
个人理财建议_91,6,0.41971868248106026,0,finance
个人理财建议_91,7,0.36796623250805915,1,finance
个人理财建议_91,8,0.3294885807696045,2,finance
个人理财建议_91,9,0.314419098031557,1,finance
个人理财建议_91,10,0.2865539397115525,1,finance
个人理财建议_91,11,0.27759834150121804,1,finance
个人理财建议_91,12,0.2358466480628368,1,finance
个人理财建议_91,13,0.21740730152818574,0,finance
个人理财建议_91,14,0.15288544732876216,0,finance
个人理财建议_91,15,0.12243694810798164,0,finance
体育赛事结果_92,1,1.0,4,news
体育赛事结果_92,2,0.8943369417559054,4,news
体育赛事结果_92,3,0.7824570020233184,4,news
体育赛事结果_92,4,0.49433040747169205,2,news
体育赛事结果_92,5,0.3558486591249048,3,news
体育赛事结果_92,6,0.31935458038492653,3,news
体育赛事结果_92,7,0.28451988007981266,0,news
体育赛事结果_92,8,0.2546420860839319,1,news
体育赛事结果_92,9,0.1528281063079762,0,news
体育赛事结果_92,10,0.10215392550741434,0,news
体育赛事结果_92,11,0.08924838435730442,0,news
体育赛事结果_92,12,0.0,0,news
体育赛事结果_92,13,0.0,0,news
体育赛事结果_92,14,0.0,0,news
体育赛事结果_92,15,0.0,0,news
如何重置密码_93,1,0.8191863167489621,3,faq
如何重置密码_93,2,0.6818675962688392,2,faq
如何重置密码_93,3,0.6724409498048807,3,faq
如何重置密码_93,4,0.582875187523698,3,faq
如何重置密码_93,5,0.5680842845015452,3,faq
如何重置密码_93,6,0.33714161271273113,1,faq
如何重置密码_93,7,0.32530648399492573,1,faq
如何重置密码_93,8,0.22566794702100554,0,faq
如何重置密码_93,9,0.1845553390012882,0,faq
如何重置密码_93,10,0.18412886748721685,1,faq
如何重置密码_93,11,0.140950017163726,1,faq
如何重置密码_93,12,0.11231753740281994,0,faq
如何重置密码_93,13,0.0568341387428731,0,faq
如何重置密码_93,14,0.0,0,faq
如何重置密码_93,15,0.0,0,faq
时尚服装搭配_94,1,0.7608485513591359,4,ecommerce
时尚服装搭配_94,2,0.5291310116138945,2,ecommerce
时尚服装搭配_94,3,0.5217687108952154,2,ecommerce
时尚服装搭配_94,4,0.5131156304034381,2,ecommerce
时尚服装搭配_94,5,0.4507395394332526,1,ecommerce
时尚服装搭配_94,6,0.35384326134643507,1,ecommerce
时尚服装搭配_94,7,0.28701891012642833,0,ecommerce
时尚服装搭配_94,8,0.23678129348934993,1,ecommerce
时尚服装搭配_94,9,0.23284124090056632,0,ecommerce
时尚服装搭配_94,10,0.2294282562058466,1,ecommerce
时尚服装搭配_94,11,0.1543522580865284,0,ecommerce
时尚服装搭配_94,12,0.11416534039516879,1,ecommerce
时尚服装搭配_94,13,0.05995870219970004,0,ecommerce
时尚服装搭配_94,14,0.024152166204589154,0,ecommerce
时尚服装搭配_94,15,0.0,0,ecommerce
股票市场分析_95,1,1.0,4,finance
股票市场分析_95,2,0.8083939537513829,4,finance
股票市场分析_95,3,0.7523003869742723,4,finance
股票市场分析_95,4,0.7166773049260402,4,finance
股票市场分析_95,5,0.5939562265778512,2,finance
股票市场分析_95,6,0.5667147256154538,2,finance
股票市场分析_95,7,0.5481949136393507,4,finance
股票市场分析_95,8,0.546847579306652,0,finance
股票市场分析_95,9,0.451121182972665,0,finance
股票市场分析_95,10,0.43743491931252443,2,finance
股票市场分析_95,11,0.3210396957133369,1,finance
股票市场分析_95,12,0.22220046931001322,0,finance
股票市场分析_95,13,0.2076616107545391,1,finance
股票市场分析_95,14,0.08686777187217923,0,finance
股票市场分析_95,15,0.0,0,finance
高血压患者的饮食建议_96,1,0.9871847996654239,4,medical
高血压患者的饮食建议_96,2,0.7672672808223502,4,medical
高血压患者的饮食建议_96,3,0.6034382956406161,2,medical
高血压患者的饮食建议_96,4,0.4789478088634367,2,medical
高血压患者的饮食建议_96,5,0.43736301022032537,1,medical
高血压患者的饮食建议_96,6,0.4367446394414142,2,medical
高血压患者的饮食建议_96,7,0.4052002114409056,1,medical
高血压患者的饮食建议_96,8,0.38915146110284055,2,medical
高血压患者的饮食建议_96,9,0.2839471677751947,1,medical
高血压患者的饮食建议_96,10,0.24969559304751246,0,medical
高血压患者的饮食建议_96,11,0.2274666066150328,0,medical
高血压患者的饮食建议_96,12,0.1584946093264814,1,medical
高血压患者的饮食建议_96,13,0.11837563864211884,0,medical
高血压患者的饮食建议_96,14,0.07772726221033724,0,medical
高血压患者的饮食建议_96,15,0.0,0,medical
退货政策是什么_97,1,0.6491785302084343,2,faq
退货政策是什么_97,2,0.600133703923688,3,faq
退货政策是什么_97,3,0.5334438725074284,0,faq
退货政策是什么_97,4,0.4974240148761075,2,faq
退货政策是什么_97,5,0.4597434768484033,2,faq
退货政策是什么_97,6,0.4579208136630636,0,faq
退货政策是什么_97,7,0.4329082114162116,0,faq
退货政策是什么_97,8,0.3422253459698959,1,faq
退货政策是什么_97,9,0.2859590298339023,3,faq
退货政策是什么_97,10,0.23813280443755244,0,faq
退货政策是什么_97,11,0.2069742941009025,3,faq
退货政策是什么_97,12,0.1849002216786477,0,faq
退货政策是什么_97,13,0.15312444856684534,0,faq
退货政策是什么_97,14,0.14170132975894534,1,faq
退货政策是什么_97,15,0.0,0,faq
退货政策是什么_98,1,0.8843664376253941,3,faq
退货政策是什么_98,2,0.6112225709862058,2,faq
退货政策是什么_98,3,0.563966613444182,2,faq
退货政策是什么_98,4,0.4715720407651788,2,faq
退货政策是什么_98,5,0.30955027720776973,1,faq
退货政策是什么_98,6,0.28196978416339913,0,faq
退货政策是什么_98,7,0.27542774837485196,0,faq
退货政策是什么_98,8,0.2513709258842468,0,faq
退货政策是什么_98,9,0.21110439197948697,0,faq
退货政策是什么_98,10,0.1994867452918491,0,faq
退货政策是什么_98,11,0.17433816342159156,0,faq
退货政策是什么_98,12,0.16646945783453762,0,faq
退货政策是什么_98,13,0.1487682712087622,0,faq
退货政策是什么_98,14,0.10877610539489982,0,faq
退货政策是什么_98,15,0.0,0,faq
高血压患者的饮食建议_99,1,1.0,4,medical
高血压患者的饮食建议_99,2,0.7147277612140388,3,medical
高血压患者的饮食建议_99,3,0.6016355158297828,2,medical
高血压患者的饮食建议_99,4,0.5364614422527564,2,medical
高血压患者的饮食建议_99,5,0.41535055354113304,1,medical
高血压患者的饮食建议_99,6,0.39413473998911797,2,medical
高血压患者的饮食建议_99,7,0.2988364280719148,3,medical
高血压患者的饮食建议_99,8,0.26522727299537874,0,medical
高血压患者的饮食建议_99,9,0.23572407889014926,0,medical
高血压患者的饮食建议_99,10,0.165881022092428,1,medical
高血压患者的饮食建议_99,11,0.16027162792069885,0,medical
高血压患者的饮食建议_99,12,0.15100819062744728,1,medical
高血压患者的饮食建议_99,13,0.13037152705860444,1,medical
高血压患者的饮食建议_99,14,0.0,0,medical
高血压患者的饮食建议_99,15,0.0,0,medical
时尚服装搭配_100,1,1.0,4,ecommerce
时尚服装搭配_100,2,0.810549079060052,4,ecommerce
时尚服装搭配_100,3,0.7680135338051233,3,ecommerce
时尚服装搭配_100,4,0.7167003524176252,3,ecommerce
时尚服装搭配_100,5,0.6852750093113793,2,ecommerce
时尚服装搭配_100,6,0.6586585188125408,3,ecommerce
时尚服装搭配_100,7,0.6203444102063946,2,ecommerce
时尚服装搭配_100,8,0.5953433555852591,2,ecommerce
时尚服装搭配_100,9,0.5626757202912636,0,ecommerce
时尚服装搭配_100,10,0.5084043098287353,4,ecommerce
时尚服装搭配_100,11,0.45026829921122646,1,ecommerce
时尚服装搭配_100,12,0.2923637613710849,1,ecommerce
时尚服装搭配_100,13,0.2894406347547317,0,ecommerce
时尚服装搭配_100,14,0.24633745859018386,1,ecommerce
时尚服装搭配_100,15,0.14808164794593948,0,ecommerce
