query_id,query,doc_id,score,title_match,position,freshness,authority,is_relevant,domain,is_risk_domain
query_1,量子计算的应用前景有哪些？,doc_1_8,0.988807458939145,0.06064703232804591,8,0.6413580328949533,0.6745502318713897,True,medical,True
query_1,量子计算的应用前景有哪些？,doc_1_10,0.9069645615294206,0.6057396444250663,10,0.42417106174233776,0.13550040126470464,True,medical,True
query_1,量子计算的应用前景有哪些？,doc_1_6,0.6804236659798596,0.36101931556284095,6,0.8476409859224181,0.5447014091365286,True,medical,True
query_1,量子计算的应用前景有哪些？,doc_1_1,0.673246060320388,0.4753721200881045,1,0.22066088272322504,0.13605101345162962,False,medical,True
query_1,量子计算的应用前景有哪些？,doc_1_3,0.6428525376613404,0.16206471362937314,3,0.3530051712540354,0.6161163210796957,False,medical,True
query_1,量子计算的应用前景有哪些？,doc_1_2,0.5829510973438846,0.6849346502163883,2,0.3832986389351204,0.6731998989421427,False,medical,True
query_1,量子计算的应用前景有哪些？,doc_1_9,0.35514005466527443,0.9318312031111339,9,0.5289411988501505,0.5095452360047407,False,medical,True
query_1,量子计算的应用前景有哪些？,doc_1_7,0.3220571476221038,0.36274935808401165,7,0.6693637882070984,0.9960234924509715,False,medical,True
query_1,量子计算的应用前景有哪些？,doc_1_5,0.09888603378985916,0.39856129093346604,5,0.8175928190161765,0.8863308444823101,False,medical,True
query_1,量子计算的应用前景有哪些？,doc_1_4,0.0036188661196191463,0.8368580387842598,4,0.11878587553995312,0.5976534719189991,False,medical,True
query_2,什么是人工智能的最新发展？,doc_2_9,0.9165127897512374,0.250968225050197,9,0.6991092943011377,0.7086679638278943,True,medical,True
query_2,什么是人工智能的最新发展？,doc_2_6,0.8104565449992222,0.5180725936952029,6,0.9822607180631879,0.25901196062726983,False,medical,True
query_2,什么是人工智能的最新发展？,doc_2_5,0.6743739807619585,0.32742050405347356,5,0.5696158925463255,0.8898462444633012,False,medical,True
query_2,什么是人工智能的最新发展？,doc_2_3,0.5243957764480509,0.37294990922297855,3,0.27251092968534707,0.7670137077797646,False,medical,True
query_2,什么是人工智能的最新发展？,doc_2_4,0.4744994611517067,0.26277356101048244,4,0.9061382928075189,0.8022233777127308,False,medical,True
query_2,什么是人工智能的最新发展？,doc_2_8,0.39274632325405257,0.5253982609418836,8,0.7873599437360757,0.314036576756337,False,medical,True
query_2,什么是人工智能的最新发展？,doc_2_2,0.28380466992954656,0.531846422390329,2,0.2298458965031509,0.7281069858912057,False,medical,True
query_2,什么是人工智能的最新发展？,doc_2_7,0.18281515227702205,0.4297461018216192,7,0.462454416760104,0.5429479068392278,False,medical,True
query_2,什么是人工智能的最新发展？,doc_2_10,0.06998123767198783,0.708040395394463,10,0.6984467492235771,0.07491796652842253,False,medical,True
query_2,什么是人工智能的最新发展？,doc_2_1,0.03675279185053004,0.2691066108718557,1,0.6352139979383653,0.11483695367876035,False,medical,True
query_3,自动驾驶技术的发展现状,doc_3_8,0.9205922402293574,0.7017790384184055,8,0.2552355839045023,0.39171970279541146,True,finance,True
query_3,自动驾驶技术的发展现状,doc_3_4,0.6124969857824168,0.20618538930799324,4,0.43602990431145794,0.8221877160493309,False,finance,True
query_3,自动驾驶技术的发展现状,doc_3_3,0.582689293362655,0.5331795067817944,3,0.15161817127353572,0.553826486002069,False,finance,True
query_3,自动驾驶技术的发展现状,doc_3_6,0.526711936172234,0.09897708669747673,6,0.9081855773470282,0.7095164634736725,True,finance,True
query_3,自动驾驶技术的发展现状,doc_3_2,0.5207100359110853,0.6397562691320825,2,0.08376729043416575,0.8121205984671631,False,finance,True
query_3,自动驾驶技术的发展现状,doc_3_7,0.49596263592792755,0.7598649510131625,7,0.5386992202178885,0.17670119782620874,True,finance,True
query_3,自动驾驶技术的发展现状,doc_3_9,0.47843520655794447,0.3648033131121593,9,0.6742486593926296,0.976186021399877,True,finance,True
query_3,自动驾驶技术的发展现状,doc_3_10,0.21391289257970592,0.25712988591285935,10,0.005277824308520085,0.11671950550928434,False,finance,True
query_3,自动驾驶技术的发展现状,doc_3_1,0.19897386704776476,0.25100891827268834,1,0.6069493014016495,0.18996993415976637,False,finance,True
query_3,自动驾驶技术的发展现状,doc_3_5,0.17480110771521107,0.7557138781649605,5,0.8052700373353202,0.27011126446265765,False,finance,True
query_4,区块链技术的优势与挑战,doc_4_4,0.938376621950927,0.05386278030251468,4,0.9472585779390555,0.9713987351132438,False,tech,False
query_4,区块链技术的优势与挑战,doc_4_5,0.9298757819397168,0.9150281661320456,5,0.6857558697682088,0.17250975214975994,False,tech,False
query_4,区块链技术的优势与挑战,doc_4_7,0.860266800009221,0.9207022299801015,7,0.7611043693051677,0.8264153980301153,True,tech,False
query_4,区块链技术的优势与挑战,doc_4_8,0.8470791612758066,0.6327592039358115,8,0.20111550325757654,0.2522493637657003,True,tech,False
query_4,区块链技术的优势与挑战,doc_4_6,0.5368747748826453,0.0393670453020144,6,0.320660887396401,0.8413321197746106,True,tech,False
query_4,区块链技术的优势与挑战,doc_4_10,0.4859632190598656,0.49756562540831883,10,0.1640043027035346,0.13505046980524626,False,tech,False
query_4,区块链技术的优势与挑战,doc_4_9,0.3701226948809234,0.8025475375807491,9,0.4297526394292529,0.059797917991674665,False,tech,False
query_4,区块链技术的优势与挑战,doc_4_3,0.3087196838933478,0.795788225233649,3,0.7789035715681473,0.002581530080584704,False,tech,False
query_4,区块链技术的优势与挑战,doc_4_2,0.2511500667036639,0.6284088069403594,2,0.9982252042015484,0.33739517784012973,False,tech,False
query_4,区块链技术的优势与挑战,doc_4_1,0.14088301462063124,0.5222310405666537,1,0.10032093845109158,0.5184628585524246,False,tech,False
query_5,大数据分析在医疗领域的应用,doc_5_10,0.832791898162964,0.19560217820621295,10,0.012638608520871286,0.08485276186643242,True,tech,False
query_5,大数据分析在医疗领域的应用,doc_5_2,0.6088176984633551,0.5070503639734395,2,0.841287395051137,0.8914914083721376,False,tech,False
query_5,大数据分析在医疗领域的应用,doc_5_3,0.5735065749685857,0.8255407951984725,3,0.8958035181236528,0.0854081451665385,False,tech,False
query_5,大数据分析在医疗领域的应用,doc_5_1,0.5510260207507027,0.35812711864459257,1,0.23163505398405193,0.4678011541801187,False,tech,False
query_5,大数据分析在医疗领域的应用,doc_5_7,0.444636902032868,0.6971159112799126,7,0.01135342540424844,0.6842793587888003,False,tech,False
query_5,大数据分析在医疗领域的应用,doc_5_8,0.38137726008323003,0.982948154616319,8,0.41799153202248296,0.2453119875066917,False,tech,False
query_5,大数据分析在医疗领域的应用,doc_5_4,0.28783775805824086,0.05086116322542378,4,0.26026160018080025,0.5535166555523303,False,tech,False
query_5,大数据分析在医疗领域的应用,doc_5_5,0.23153968072280762,0.9996051390987637,5,0.5439042482031751,0.29711292488417607,False,tech,False
query_5,大数据分析在医疗领域的应用,doc_5_6,0.23088672019563994,0.05099844261572306,6,0.6970000167191579,0.07323327851506578,False,tech,False
query_5,大数据分析在医疗领域的应用,doc_5_9,0.17543388220408485,0.21653599942764767,9,0.7739306735365412,0.3228312929953051,False,tech,False
query_6,什么是人工智能的最新发展？,doc_6_2,0.9984678987528971,0.7726028014996613,2,0.14813649686987884,0.37933643784786664,False,finance,True
query_6,什么是人工智能的最新发展？,doc_6_7,0.9970877034517653,0.6655734950639302,7,0.7770536829339509,0.514245284810727,True,finance,True
query_6,什么是人工智能的最新发展？,doc_6_4,0.970485780778785,0.4096868221439993,4,0.1759818254323815,0.9359410231247154,True,finance,True
query_6,什么是人工智能的最新发展？,doc_6_8,0.9643726333638897,0.9041603835162136,8,0.7979849165227325,0.13245013069044587,True,finance,True
query_6,什么是人工智能的最新发展？,doc_6_1,0.8764223148591941,0.36300634596489345,1,0.9545140634085786,0.06874574879676343,False,finance,True
query_6,什么是人工智能的最新发展？,doc_6_10,0.6705605269863228,0.804331689816839,10,0.26834634643429656,0.3071899111068266,True,finance,True
query_6,什么是人工智能的最新发展？,doc_6_3,0.46046410258840875,0.3280344898506975,3,0.36175842611604336,0.9582477600923791,False,finance,True
query_6,什么是人工智能的最新发展？,doc_6_9,0.31533376749840203,0.8638713549272575,9,0.35005573176319693,0.15033626011569,False,finance,True
query_6,什么是人工智能的最新发展？,doc_6_5,0.1899806660649307,0.2211545376706291,5,0.07436218947228479,0.6928672247488449,False,finance,True
query_6,什么是人工智能的最新发展？,doc_6_6,0.14996321427416026,0.48623958925335053,6,0.5540577194126922,0.3947971017747923,False,finance,True
query_7,可持续发展的重要性是什么？,doc_7_8,0.8492887783233957,0.28701160420702043,8,0.2954513042801725,0.27151243727827157,True,general,False
query_7,可持续发展的重要性是什么？,doc_7_1,0.7331010749037454,0.023497597114567448,1,0.12311170086544376,0.5810993612030558,False,general,False
query_7,可持续发展的重要性是什么？,doc_7_7,0.3625963753909338,0.8671892262482525,7,0.8897804056698034,0.6869392224943717,False,general,False
query_7,可持续发展的重要性是什么？,doc_7_6,0.3370836982098905,0.0246380087643574,6,0.9318293819976846,0.8667449476228305,False,general,False
query_7,可持续发展的重要性是什么？,doc_7_4,0.26957087342200015,0.18593025528547846,4,0.5738231041558088,0.22685945303445587,False,general,False
query_7,可持续发展的重要性是什么？,doc_7_3,0.2514645947182973,0.7369891263806576,3,0.9541129452657633,0.18557695511296768,False,general,False
query_7,可持续发展的重要性是什么？,doc_7_5,0.21047705730629906,0.9899156776561421,5,0.19676945106368915,0.48421455382311684,False,general,False
query_7,可持续发展的重要性是什么？,doc_7_9,0.032945040514816615,0.8378635835101125,9,0.7380384845403916,0.03485598935255474,False,general,False
query_7,可持续发展的重要性是什么？,doc_7_2,0.013878623049015326,0.2413149649693731,2,0.1998516615041035,0.40186244729047516,False,general,False
query_7,可持续发展的重要性是什么？,doc_7_10,0.0018060938508076552,0.8473793540626876,10,0.6896633600766175,0.5504296839857079,False,general,False
query_8,如何提高机器学习模型的准确率？,doc_8_1,0.8256561945475451,0.8562060486975518,1,0.502516381509635,0.4980712321900339,False,tech,False
query_8,如何提高机器学习模型的准确率？,doc_8_3,0.7756019241905746,0.03233352160664782,3,0.9235604516604576,0.5978669405975536,False,tech,False
query_8,如何提高机器学习模型的准确率？,doc_8_7,0.5917020506081753,0.3414174766980671,7,0.09937241977279243,0.23970315253519459,True,tech,False
query_8,如何提高机器学习模型的准确率？,doc_8_2,0.5644533833744777,0.892882854635802,2,0.226958328145901,0.6244564508331104,False,tech,False
query_8,如何提高机器学习模型的准确率？,doc_8_4,0.29423016766583543,0.38290801355056336,4,0.15477501597446874,0.22978060566363334,False,tech,False
query_8,如何提高机器学习模型的准确率？,doc_8_5,0.2655705855482755,0.7517701208343895,5,0.4054048022458603,0.45043369280591095,False,tech,False
query_8,如何提高机器学习模型的准确率？,doc_8_8,0.238559227710457,0.7987425204664912,8,0.4534831960913758,0.02308279916623257,False,tech,False
query_8,如何提高机器学习模型的准确率？,doc_8_6,0.23118981481323064,0.5542401621951805,6,0.18094212835744317,0.8599430416081422,False,tech,False
query_8,如何提高机器学习模型的准确率？,doc_8_10,0.1294997152214845,0.5473760292582605,10,0.42718195047574115,0.5200808556790754,False,tech,False
query_8,如何提高机器学习模型的准确率？,doc_8_9,0.07456943439128139,0.7642277426881264,9,0.03627408267521759,0.8115119901233292,False,tech,False
query_9,云计算的未来趋势,doc_9_6,0.9377723799864144,0.26649999205091013,6,0.10584737107298448,0.9581163876006259,False,medical,True
query_9,云计算的未来趋势,doc_9_1,0.9327266162355834,0.1432551978731459,1,0.1310996087423566,0.5576319830169307,False,medical,True
query_9,云计算的未来趋势,doc_9_8,0.9023326506032442,0.6131473871662283,8,0.09115216414032612,0.541005607462708,True,medical,True
query_9,云计算的未来趋势,doc_9_3,0.8828315612485227,0.8337178870625686,3,0.7871919706324189,0.4577407593053695,False,medical,True
query_9,云计算的未来趋势,doc_9_9,0.8616573570367412,0.22921052641314166,9,0.8580767869782407,0.643061553773688,False,medical,True
query_9,云计算的未来趋势,doc_9_10,0.8203491323054365,0.754775501930911,10,0.5961213762406162,0.5727421239428823,False,medical,True
query_9,云计算的未来趋势,doc_9_2,0.5441215579474739,0.43397789157454136,2,0.5696092621369392,0.3371339156354237,False,medical,True
query_9,云计算的未来趋势,doc_9_4,0.5146239636170319,0.4762354288129832,4,0.9385317561283029,0.9852242419231851,False,medical,True
query_9,云计算的未来趋势,doc_9_5,0.1833286579333463,0.8127501582353885,5,0.8925547690631951,0.9735875031475976,False,medical,True
query_9,云计算的未来趋势,doc_9_7,0.008937185429467198,0.2792736207318336,7,0.9890343507687598,0.883742203773115,False,medical,True
query_10,量子计算的应用前景有哪些？,doc_10_1,0.9982610380829017,0.9238793659460466,1,0.5491807270074783,0.031543706323391985,False,medical,True
query_10,量子计算的应用前景有哪些？,doc_10_10,0.9458633288171402,0.4613816471914223,10,0.6841774919237738,0.6493571530405108,True,medical,True
query_10,量子计算的应用前景有哪些？,doc_10_8,0.9396292473786865,0.1770567041125941,8,0.48143708708448374,0.9585964044395444,True,medical,True
query_10,量子计算的应用前景有哪些？,doc_10_9,0.9247618380827872,0.1025687680456483,9,0.5461138980300906,0.36263130876156124,True,medical,True
query_10,量子计算的应用前景有哪些？,doc_10_2,0.923635940825955,0.4283148314672719,2,0.22084417747335117,0.9278358401559356,True,medical,True
query_10,量子计算的应用前景有哪些？,doc_10_6,0.6271233531140132,0.770909853108615,6,0.9244838073029461,0.5452839546467657,False,medical,True
query_10,量子计算的应用前景有哪些？,doc_10_4,0.5922646187615007,0.5920572116490574,4,0.8868695016883396,0.7460216532278198,False,medical,True
query_10,量子计算的应用前景有哪些？,doc_10_7,0.1468430993964589,0.9285652179512407,7,0.5576860496510417,0.12214322614181294,False,medical,True
query_10,量子计算的应用前景有哪些？,doc_10_5,0.12461401405170625,0.7383747704652412,5,0.6155729054690278,0.5999229165748298,False,medical,True
query_10,量子计算的应用前景有哪些？,doc_10_3,0.06535672487889488,0.9700970161246077,3,0.2947836294139341,0.06767252369581467,False,medical,True
query_11,云计算的未来趋势,doc_11_9,0.929337319546242,0.41006243310749246,9,0.614985918945536,0.6877321597480978,True,tech,False
query_11,云计算的未来趋势,doc_11_1,0.8599921231053098,0.3864849008615773,1,0.8938789920151664,0.7227285770168622,False,tech,False
query_11,云计算的未来趋势,doc_11_8,0.7990515857937831,0.9106420266648887,8,0.5137293603359442,0.1846111151433094,False,tech,False
query_11,云计算的未来趋势,doc_11_10,0.7684915573587756,0.5625595081291217,10,0.05071383232999305,0.4910127563942275,True,tech,False
query_11,云计算的未来趋势,doc_11_4,0.7525139231821437,0.6892253126051655,4,0.29486886952556834,0.38590372665115624,False,tech,False
query_11,云计算的未来趋势,doc_11_2,0.7359526227084467,0.3753150625369084,2,0.7233931953535147,0.9993057298883252,False,tech,False
query_11,云计算的未来趋势,doc_11_3,0.41376285022188386,0.14576558065665557,3,0.46989998124188137,0.873401155601708,False,tech,False
query_11,云计算的未来趋势,doc_11_7,0.3625739299139795,0.4037424660776947,7,0.5655204375702182,0.6982165005771431,False,tech,False
query_11,云计算的未来趋势,doc_11_6,0.11731495767471489,0.2850106435252827,6,0.009372818679980521,0.16716840530196653,False,tech,False
query_11,云计算的未来趋势,doc_11_5,0.09299115695976023,0.19121349389976394,5,0.9551279328740871,0.6308188068904533,False,tech,False
query_12,大数据分析在医疗领域的应用,doc_12_9,0.9558776514882517,0.166177064324461,9,0.7967042279785862,0.14838876011196733,True,legal,True
query_12,大数据分析在医疗领域的应用,doc_12_3,0.5985170251557501,0.03211489871067996,3,0.2430540926483019,0.5550150134562509,False,legal,True
query_12,大数据分析在医疗领域的应用,doc_12_6,0.4924280850045396,0.4079111257968395,6,0.3774930710411287,0.5407093536194048,True,legal,True
query_12,大数据分析在医疗领域的应用,doc_12_2,0.4825130119809702,0.47775740077652795,2,0.539543356154613,0.7779375282871082,False,legal,True
query_12,大数据分析在医疗领域的应用,doc_12_4,0.22865561346947416,0.13767799835724304,4,0.27232958009721486,0.03211204513193555,False,legal,True
query_12,大数据分析在医疗领域的应用,doc_12_10,0.1907154017980952,0.7860529293919488,10,0.10765133710436636,0.7438074515171234,False,legal,True
query_12,大数据分析在医疗领域的应用,doc_12_8,0.15715714460280927,0.26562411264051333,8,0.29520203025469427,0.8553871994184444,False,legal,True
query_12,大数据分析在医疗领域的应用,doc_12_7,0.08311509421456309,0.5924184650187714,7,0.8419223625756157,0.20040191396757867,False,legal,True
query_12,大数据分析在医疗领域的应用,doc_12_5,0.060207917200357675,0.6240819787772632,5,0.9160348140260268,0.610991916290874,False,legal,True
query_12,大数据分析在医疗领域的应用,doc_12_1,0.04029357993955518,0.1537908945625045,1,0.47988664729867136,0.17266450857345383,False,legal,True
query_13,区块链技术的优势与挑战,doc_13_3,0.9159790219744854,0.9925424164449628,3,0.25594240029378157,0.46645504394367476,False,medical,True
query_13,区块链技术的优势与挑战,doc_13_8,0.74632346081495,0.007426223599525494,8,0.16288108531732848,0.5477297486559974,True,medical,True
query_13,区块链技术的优势与挑战,doc_13_10,0.6956385569015306,0.6706352219581478,10,0.48459757711039975,0.681737355231116,True,medical,True
query_13,区块链技术的优势与挑战,doc_13_2,0.6888307997775278,0.4644248772009152,2,0.5957100957339407,0.9835331296044847,False,medical,True
query_13,区块链技术的优势与挑战,doc_13_4,0.6793427488012924,0.3495368927115644,4,0.4235854560421015,0.9230953857923776,False,medical,True
query_13,区块链技术的优势与挑战,doc_13_9,0.5961560262017898,0.4725544283317896,9,0.6255951863084109,0.6984480054155581,True,medical,True
query_13,区块链技术的优势与挑战,doc_13_7,0.565458075597158,0.42304925410779004,7,0.8786735556915393,0.6996265587353625,False,medical,True
query_13,区块链技术的优势与挑战,doc_13_6,0.3378632344087059,0.924978563802275,6,0.8208429240295134,0.03768994548513804,False,medical,True
query_13,区块链技术的优势与挑战,doc_13_5,0.028880966592858104,0.4810830100112087,5,0.10715042330031743,0.4846585106177391,False,medical,True
query_13,区块链技术的优势与挑战,doc_13_1,0.0001868330296981302,0.39201678808390783,1,0.6863172235481286,0.2860010110473603,False,medical,True
query_14,如何预防网络安全攻击？,doc_14_6,0.5820174623048179,0.2618990081712852,6,0.8669700072883305,0.5444743331596849,True,tech,False
query_14,如何预防网络安全攻击？,doc_14_8,0.461182467865181,0.43820322792116084,8,0.9766833521783359,0.23304285598581764,True,tech,False
query_14,如何预防网络安全攻击？,doc_14_2,0.3729727788178462,0.4409402579863667,2,0.419680966444155,0.8083838122685358,False,tech,False
query_14,如何预防网络安全攻击？,doc_14_5,0.25568020634712485,0.7913284768175101,5,0.7345177916278979,0.3673302529022803,False,tech,False
query_14,如何预防网络安全攻击？,doc_14_7,0.20367938688036613,0.740552422994848,7,0.8068576025137355,0.30787654576332424,False,tech,False
query_14,如何预防网络安全攻击？,doc_14_1,0.1636311137987877,0.7266845612179007,1,0.2711859918096684,0.38854470826111953,False,tech,False
query_14,如何预防网络安全攻击？,doc_14_4,0.15157916724807896,0.6678718935001925,4,0.7084519205992181,0.9904860204448757,False,tech,False
query_14,如何预防网络安全攻击？,doc_14_3,0.12865461492034946,0.30907879585006726,3,0.6687441856778058,0.9581721894192994,False,tech,False
query_14,如何预防网络安全攻击？,doc_14_9,0.05253893957069922,0.6479309182252292,9,0.8965297951348398,0.005650198437614162,False,tech,False
query_14,如何预防网络安全攻击？,doc_14_10,0.036607908925108346,0.026534615366096914,10,0.046847572265957704,0.6666626550477207,False,tech,False
query_15,大数据分析在医疗领域的应用,doc_15_4,0.8711419221422877,0.8268332917946781,4,0.7365462977731008,0.6185464618467894,False,tech,False
query_15,大数据分析在医疗领域的应用,doc_15_5,0.8200150854886509,0.6684738467015624,5,0.4062508679923045,0.8711874923785173,False,tech,False
query_15,大数据分析在医疗领域的应用,doc_15_9,0.73109098211996,0.9739705322355331,9,0.3609510834934958,0.2875178875893002,True,tech,False
query_15,大数据分析在医疗领域的应用,doc_15_10,0.5092601205788523,0.836748540671214,10,0.30012864608076384,0.39451632139947446,False,tech,False
query_15,大数据分析在医疗领域的应用,doc_15_3,0.49754209936231897,0.9427643275218036,3,0.7788968117015502,0.6092973728037562,False,tech,False
query_15,大数据分析在医疗领域的应用,doc_15_2,0.4486966854358233,0.3503230086293405,2,0.7023388945158436,0.41528987803095674,False,tech,False
query_15,大数据分析在医疗领域的应用,doc_15_1,0.3034849517455275,0.4756912662269367,1,0.43107155486738313,0.506912833596695,False,tech,False
query_15,大数据分析在医疗领域的应用,doc_15_8,0.05264399237062378,0.8671737855482707,8,0.9205022054628164,0.1339065659150912,False,tech,False
query_15,大数据分析在医疗领域的应用,doc_15_7,0.04763966096992556,0.8955227423390776,7,0.8711828252804528,0.22323491197696455,False,tech,False
query_15,大数据分析在医疗领域的应用,doc_15_6,0.04206397172249898,0.45471454084656737,6,0.482033144325013,0.1531966018219636,False,tech,False
query_16,如何提高机器学习模型的准确率？,doc_16_7,0.9459027923302114,0.8872490761198584,7,0.5370936733409026,0.6945312955526931,False,general,False
query_16,如何提高机器学习模型的准确率？,doc_16_2,0.922722022013929,0.7590314346126027,2,0.9293195753907598,0.6900227681333844,False,general,False
query_16,如何提高机器学习模型的准确率？,doc_16_8,0.8308040150571474,0.6273843602845908,8,0.11755653679807632,0.8099236564593787,False,general,False
query_16,如何提高机器学习模型的准确率？,doc_16_4,0.7725079308021376,0.8068988446552667,4,0.22012345223198682,0.4568659520609869,False,general,False
query_16,如何提高机器学习模型的准确率？,doc_16_5,0.7280894022094246,0.5956064744683942,5,0.042640057071859805,0.48240544463757795,False,general,False
query_16,如何提高机器学习模型的准确率？,doc_16_6,0.6521396633917758,0.26471804917994046,6,0.0455058506772541,0.3776431068032011,False,general,False
query_16,如何提高机器学习模型的准确率？,doc_16_3,0.5826555239614355,0.9309746725817326,3,0.292773499940739,0.650813295799158,False,general,False
query_16,如何提高机器学习模型的准确率？,doc_16_1,0.5064054418490628,0.2837094384649613,1,0.17988022895526445,0.6904850903050929,False,general,False
query_16,如何提高机器学习模型的准确率？,doc_16_9,0.13959469027463522,0.17184877209578564,9,0.6372492534378571,0.7553659883063643,False,general,False
query_16,如何提高机器学习模型的准确率？,doc_16_10,0.10749727784911633,0.6082837588082758,10,0.9566219625349407,0.9778352849874069,False,general,False
query_17,如何预防网络安全攻击？,doc_17_7,0.9719440938982493,0.14968087752116732,7,0.0687619818632409,0.5475437670252046,True,tech,False
query_17,如何预防网络安全攻击？,doc_17_2,0.9691654306335983,0.3925283877181388,2,0.6702016225692727,0.4877729317687931,False,tech,False
query_17,如何预防网络安全攻击？,doc_17_6,0.6181606130657918,0.4992240230103814,6,0.10342777800743252,0.48522606170395766,True,tech,False
query_17,如何预防网络安全攻击？,doc_17_5,0.5898478747317223,0.06692998497565239,5,0.3489341123271067,0.04748778297595224,False,tech,False
query_17,如何预防网络安全攻击？,doc_17_10,0.48978282029377296,0.5332863264408908,10,0.42020458155215623,0.5834534770094032,True,tech,False
query_17,如何预防网络安全攻击？,doc_17_8,0.41945079840229105,0.5445535779847904,8,0.07794373426109469,0.666657559733324,True,tech,False
